ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,BV_0,V_0,MV,Mass
122.59609351457463,-49.00831979016589,444.44446572582245,147.70385273836152,12.11140143132465,11.998711758330929,11.611428820836004,0.1126896729937207,0.3872829374949251,0.0526896729937195,11.812711758330929,3.6927117583309297,1.4460640537042377
122.24466295115712,-49.12124239043602,833.726652908386,153.21228045905588,14.41003189808448,14.67025148388649,13.910059287595836,-0.2602195858020106,0.7601921962906548,-0.3202195858020098,14.48425148388649,6.364251483886491,0.7330641585240151
122.07592716912652,-49.17637708527946,1020.9519513908834,157.81810337004634,13.247501636067907,13.241295501531278,12.74752902557926,0.0062061345366295,0.4937664759520181,-0.05379386546336916,13.055295501531278,4.935295501531279,0.9724863007709449
122.8984114711954,-48.92694062998467,119.3036551212979,166.11725344104434,13.5671035888332,13.792540886479149,13.067130978344554,-0.2254372976459482,0.7254099081345942,-0.2854372976459494,13.606540886479149,5.486540886479149,0.8409391066356576
122.78308511474208,-48.96198539573429,246.0024526379544,164.40892591381058,14.717176057105672,14.93205782471692,14.217203446617026,-0.2148817676112475,0.7148543780998935,-0.2748817676112474,14.74605782471692,6.62605782471692,0.7106236150242641
122.46701349060024,-49.06231972186264,595.6439101715629,166.68150879607714,14.872901025252316,15.108064172307488,14.372928414763669,-0.2351631470551716,0.7351357575438193,-0.29516314705517194,14.922064172307488,6.802064172307489,0.6955373566593581
122.81709816479795,-48.95802807031299,212.82373258745557,173.62466518044394,13.952239418334711,14.08130158967322,13.452266807846067,-0.1290621713385089,0.6290347818271531,-0.18906217133851105,13.89530158967322,5.775301589673221,0.7835455780280096
122.64301426845184,-49.01369403238208,405.75020251748856,175.14932999951924,11.87431444320675,12.039912102979429,11.374341832718104,-0.1655976597726791,0.6655702702613251,-0.2255976597726811,11.853912102979429,3.7339121029794295,1.4369084215601267
122.37307774786372,-49.10450957022404,707.4469506356564,184.64695466446264,10.1380996810892,10.025244124362125,9.638127070600554,0.1128555567270748,0.3871170537615711,0.052855556727075134,9.839244124362125,1.7192441243621257,2.3933457164309884
122.6068255126056,-49.03129545355995,449.7613483710087,183.7932804095308,11.923934576809623,12.180346885560477,11.423961966320975,-0.2564123087508534,0.7563849192395011,-0.31641230875085197,11.994346885560477,3.8743468855604775,1.4057006920976716
122.31693258474586,-49.11802393497248,766.6624915509038,179.38969045595735,16.113816726713026,16.146384504667104,15.613844116224378,-0.0325677779540782,0.532540388442726,-0.09256777795408247,15.960384504667104,7.840384504667105,0.6041880440295907
122.2338832970771,-49.14392601049779,858.0463473242183,179.82079365448476,14.96110218526862,15.16548009182153,14.461129574779973,-0.2043779065529101,0.7043505170415578,-0.2643779065529075,14.97948009182153,6.859480091821531,0.690615992129583
122.75777217221231,-48.98770665621572,285.5994235921737,188.7573079643823,15.197475453871505,15.25709302537484,14.697502843382855,-0.0596175715033346,0.5595901819919842,-0.11961757150333727,15.07109302537484,6.95109302537484,0.6827634549678708
122.97517145420002,-48.92318757706971,47.81916448336224,194.1444815542048,14.244628610880106,14.51637716013729,13.744656000391458,-0.2717485492571843,0.771721159745832,-0.3317485492571841,14.33037716013729,6.210377160137291,0.7462533862739466
122.33287646259969,-49.1268544636081,758.0390365082715,198.2740319436234,15.122847208022277,15.216899196179694,14.622874597533633,-0.0940519881574175,0.5940245986460617,-0.15405198815741755,15.030899196179694,6.910899196179695,0.6862086403274547
122.84218279831386,-48.97003056688093,198.14326346457463,200.85822494912944,14.249997734707822,14.516560932028977,13.750025124219174,-0.2665631973211546,0.7665358078098023,-0.32656319732115785,14.330560932028977,6.210560932028978,0.7462376343975162
122.641466003972,-49.03319710440732,419.8635533175636,201.21896677239116,14.00896316487561,14.192797513854172,13.508990554386962,-0.1838343489785625,0.6838069594672103,-0.2438343489785611,14.006797513854172,5.886797513854173,0.7739887845267852
122.58670752378995,-49.06020713239259,486.6784268897172,214.83434669469105,9.385140956167286,9.115402987482556,8.88516834567864,0.2697379686847299,0.230234641803916,0.2097379686847286,8.929402987482556,0.8094029874825566,3.423074622531398
122.34556779557796,-49.13265392749388,750.3846284118065,211.61784656465449,12.03897128299838,12.26317585303949,11.538998672509733,-0.2242045700411097,0.7241771805297574,-0.2842045700411109,12.07717585303949,3.957175853039491,1.3749855642952227
122.45899677314196,-49.09909218289183,626.7151930084727,213.72596464699456,14.443574373490456,14.513922341002123,13.94360176300181,-0.0703479675116671,0.5703205780003131,-0.13034796751166766,14.327922341002123,6.207922341002124,0.7464637993426751
122.688810049509,-49.02832156545997,374.1346896458244,214.81182635359744,13.35454525724182,13.498854296590826,12.854572646753176,-0.1443090393490056,0.6442816498376498,-0.20430903934900693,13.312854296590826,5.192854296590827,0.9110234064953708
