ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,V_0,B_0,R_0,B-V_0,V-R_0,SS_Blue_0,SS_Green_0,SS_Red_0,SS_BG_0
122.15499162777174,-49.072600535588904,883.126620486596,48.45876772543338,14.44006768316406,14.939630702426472,13.940095072675415,-0.4995630192624123,0.9995356297510564,14.753630702426472,14.194067683164059,13.800595072675415,-0.5595630192624124,0.9530356297510564,14.556592385299378,14.80280011377484,14.011202198625627,-0.24620772847546135
122.81964562919217,-48.86754159862811,151.23681663816066,50.82302373910761,15.263338169032789,15.74631522154179,14.763365558544145,-0.4829770525090016,0.9829496629976456,15.56031522154179,15.017338169032788,14.623865558544145,-0.5429770525090016,0.9364496629976456,15.36941371211346,15.60832361521742,14.831155491143674,-0.23890990310396099
122.37044925194952,-49.00872733641493,647.8334529903728,52.03145592083731,15.186778132129058,15.64380612215284,14.686805521640412,-0.4570279900237821,0.957000600512428,15.45780612215284,14.940778132129058,14.547305521640412,-0.5170279900237821,0.910500600512428,15.27650576584404,15.503998081454505,14.749405641742898,-0.2274923156104638
122.29769344211115,-49.03209193029949,728.474068127431,53.210869060678895,14.340238327131027,14.658426146749076,13.84026571664238,-0.3181878196180481,0.8181604301066958,14.472426146749076,14.094238327131027,13.70076571664238,-0.3781878196180481,0.7716604301066958,14.342496653490397,14.508899294122338,13.875097802663719,-0.16640264063194188
122.46265393789152,-48.983707634963565,548.5662216896277,56.957328178647984,12.97879581640871,13.255492445091765,12.478823205920062,-0.2766966286830552,0.7766692391717029,13.069492445091765,12.732795816408709,12.339323205920062,-0.3366966286830552,0.730169239171703,12.954914692479033,13.103061209099579,12.505357053754402,-0.148146516620546
122.50608214922956,-48.97361275203586,502.8956789331087,61.63950719186827,11.824243048235832,11.754697675118065,11.324270437747186,0.0695453731177675,0.4304272373708784,11.568697675118065,11.578243048235832,11.184770437747186,0.0095453731177675,0.3839272373708784,11.582229463171638,11.57802949899982,11.281555885221362,0.004199964171817783
122.70986208384022,-48.91385039651909,280.4250207784887,66.99466877306286,10.877343045881224,10.562115334231258,10.377370435392578,0.3152277116499657,0.1847448988386801,10.376115334231258,10.631343045881223,10.237870435392578,0.2552277116499657,0.1382448988386801,10.480549587541745,10.368249394415761,10.285519415160314,0.11230019312598394
122.18062372291406,-49.07444496946429,861.2229958962115,61.825186080388576,12.566685501538783,12.571183634311652,12.06671289105014,-0.0044981327728681,0.5044707432615123,12.385183634311652,12.320685501538783,11.92721289105014,-0.0644981327728681,0.4579707432615123,12.37131932518569,12.399698503605752,12.03880703970244,-0.02837917842006199
122.5278321616784,-48.972017651983336,482.26927473664614,68.74154485551999,14.481157109325736,14.802049447956966,13.98118449883709,-0.3208923386312303,0.8208649491198763,14.616049447956966,14.235157109325735,13.84168449883709,-0.3808923386312303,0.7743649491198763,14.48511928266341,14.652711911661152,14.016557488661064,-0.16759262899774185
122.61897068286652,-48.94769400541982,384.36242639140727,74.38037027957736,12.509282741946452,12.937115781770274,12.009310131457806,-0.4278330398238221,0.927805650312468,12.751115781770274,12.263282741946451,11.869810131457806,-0.4878330398238221,0.881305650312468,12.58061755703546,12.795264094557941,12.0660712615203,-0.21464653752248175
