x,y,raw_flux,Red,R_mag
305.1026662173555,105.82537056612932,1557.8876472150964,14.17671250015773,14.077312500157731
961.9455230208602,105.74302700823479,1293.2446294716271,14.378851125556087,14.279451125556088
338.77301010723943,111.80224226704628,122573.33666547379,9.43706281314345,9.337662813143451
627.9453968256372,108.22577654116401,5703.305356597583,12.76773627332611,12.66833627332611
75.63570674000788,107.75596277095951,852.0873640892496,14.831842521860167,14.732442521860168
843.1996495681955,107.80216561837324,153.36459175587146,16.69374007722639,16.59434007722639
972.6015084328742,108.29851120043513,1661.5623776090852,14.106761209461364,14.007361209461365
983.8780824573171,109.7999136780822,2041.4656805809027,13.883197626162527,13.783797626162528
445.4328340174552,110.63607378867702,1387.9041200264094,14.30215417202341,14.202754172023411
584.5200467070558,118.26991632691713,209106.26243379738,8.857135235692395,8.757735235692396
927.0730000247249,109.83240142284423,1419.170785173023,14.277966178817444,14.178566178817444
15.781642443708728,113.33837755782636,887.2670949647314,14.787916895354222,14.688516895354223
452.8697631196429,112.04821283285533,563.0471009516696,15.281691017734936,15.182291017734936
558.0761277465734,112.94124078158815,-151.9657524553135,,
805.625646737858,112.67039548511278,396.23755508967076,15.663163746348744,15.563763746348744
384.026060089317,114.62689144970042,5661.228885355498,12.775776049698967,12.676376049698968
1008.773838572831,113.81449187114181,1179.7435077464288,14.47858384433908,14.379183844339082
161.0712330116308,114.99015336525162,1731.0207106982525,14.062297174476672,13.962897174476673
185.9930022799449,116.5637619647131,6087.628232158832,12.69693252830604,12.59753252830604
438.7307897356902,117.75271649691182,632.7940528831514,15.154896862151467,15.055496862151468
569.568965034852,116.4449632529407,948.5959782188154,14.715349636889503,14.615949636889503
968.1003994825938,118.02125414763294,1237.6667956628858,14.426543485044117,14.327143485044118
428.8281603700404,118.5368579668019,407.45635910684393,15.632850084076267,15.533450084076268
326.12296937269537,118.70701418089648,1583.1582992670556,14.159241979626179,14.05984197962618
495.7922795009134,118.2409538464673,10076.010910483204,12.149831261751338,12.050431261751338
816.9005296883897,118.21377486948217,378.96120966078416,15.711565939448754,15.612165939448754
934.5707521510695,118.77127493270616,444.72804219036493,15.537816547927207,15.438416547927208
281.74539572787455,123.27834137191503,18533.36095481819,11.488167374170413,11.388767374170413
387.42265652021337,121.36940121522086,4437.683901889602,13.040161924428652,12.940761924428653
607.6265073241157,121.2503536587163,2935.1265205106297,13.48898576814849,13.38958576814849
220.17740377120984,121.18786289231649,1024.8852085553335,14.631364771194022,14.531964771194023
501.6569057905618,127.49208855538375,127975.74309384095,9.390233684547475,9.290833684547476
716.0687472413164,120.14002956729365,444.9983546767948,15.537156821379408,15.43775682137941
75.59754636628927,121.41085533929964,1117.0400610517581,14.537880962600784,14.438480962600785
160.34973837717712,123.84635256393304,2703.043187268824,13.578420372978453,13.479020372978454
460.6555740971239,124.491791809353,451.24421217169544,15.522023723159666,15.422623723159667
726.0001124715353,124.51082271002706,2761.8768826557875,13.555042047104502,13.455642047104503
474.5849017204524,127.64905166475386,4018.864236236608,13.14779449630498,13.048394496304981
523.3653845836942,127.38391619564285,13092.92770126638,11.865460910161882,11.766060910161883
760.9362812006842,124.62875962997711,1961.1345792048492,13.926784341122367,13.827384341122368
777.0096246389936,123.44915402330582,589.3240266997486,15.23216746544146,15.13276746544146
805.0482471778744,131.42814659635548,26107.346122017847,11.116146017145333,11.016746017145334
377.3857001145414,127.19412743492104,-114.6738913620596,,
667.8839312615349,127.79070866449321,1179.199064604902,14.479085019439832,14.379685019439833
855.0362538992451,127.5279191051628,85.09246274605806,17.33332510149762,17.233925101497622
59.30329150079911,129.50400600112226,2271.3015547744817,13.767365838992333,13.667965838992334
78.54566295373246,129.05231389312013,949.8751894350922,14.713886474145813,14.614486474145814
389.57676343187177,128.20049288317713,1271.2959037679689,14.397436215331481,14.298036215331482
315.20505950313554,130.51227842699242,933.5406049554678,14.732719802929743,14.633319802929744
424.52157549650184,129.98854468400384,-58.685470839784784,,
594.4591038785977,130.91407914029824,1552.5518410644904,14.18043755806282,14.081037558062821
635.5890811260996,128.90712765255213,-167.0778309358915,,
1036.6165527998708,129.4873075047885,476.0483599098425,15.46392515133013,15.364525151330131
255.02889184418584,131.3030440956646,601.5806347186453,15.209818215521734,15.110418215521735
322.8290177146441,131.71272738180204,1108.307287702742,14.54640236207492,14.44700236207492
727.9026150015853,133.3707821445969,2175.987630435559,13.813911778837337,13.714511778837338
986.8718939458216,131.73718996767911,315.51938752919705,15.910487708894747,15.811087708894748
1067.3844875009904,133.54884308523836,3489.803998993115,13.301050244542164,13.201650244542165
879.3246731855227,135.58438226385337,1555.14821383856,14.178623369738377,14.079223369738378
19.088752929620423,136.61506028567362,2791.301864843196,13.543535820151973,13.444135820151974
168.08460952580796,135.478804737034,370.5029531385609,15.73607364965709,15.63667364965709
190.03087623336154,136.6087911916496,4084.2536198324556,13.130271077897042,13.030871077897043
899.5058586240558,137.78480594881916,369.1269944687092,15.740113318067927,15.640713318067927
144.1474046416026,138.18236439956604,343.4108646335223,15.818517756974366,15.719117756974367
263.06632952243564,139.1300641747416,223.4893181621487,16.28491090812939,16.18551090812939
