ra,dec,x_v,y_v,B_mag,V_mag,R_mag,B-V,V-R,B-V_0,V_0,V-R_0
122.22862404271548,-48.594574717945626,508.2535972269162,22.54233643335108,14.07858405841931,13.429704567965574,13.12171047231574,0.6488794904537354,0.3079940956498337,0.5788794904537353,13.212704567965574,0.3569940956498337
121.74544034725356,-48.74764974659994,1045.5968431066992,28.527684052723497,12.10096428410981,11.20125873504539,10.931392995079756,0.8997055490644215,0.269865739965633,0.8297055490644214,10.984258735045389,0.318865739965633
122.49188146074296,-48.51438967628398,217.0383642919236,25.379001316354532,15.008308113659272,13.58125573722764,13.28765720421825,1.4270523764316323,0.2935985330093889,1.3570523764316322,13.364255737227639,0.34259853300938886
122.24762682904635,-48.595716148324975,491.71871625467406,32.23132288822218,13.239596652904984,12.504855282097877,12.372821316971567,0.7347413708071073,0.1320339651263093,0.6647413708071073,12.287855282097876,0.1810339651263093
121.93166289141232,-48.69281859064065,841.318174782266,31.482898140645464,12.827584448776962,11.663596303522278,11.21156596980499,1.1639881452546843,0.4520303337172873,1.0939881452546842,11.446596303522277,0.5010303337172872
122.11099290110504,-48.6419016407565,645.6592723780989,37.470082508029485,13.799396132363666,12.489860305451446,12.201696996332709,1.3095358269122208,0.2881633091187368,1.2395358269122208,12.272860305451445,0.33716330911873676
122.38501175947452,-48.553408712273,339.49213948029325,32.96725114654515,10.80356332874502,9.838076628666212,9.560650526029892,0.9654867000788075,0.2774261026363191,0.8954867000788076,9.621076628666211,0.3264261026363191
122.33010093905123,-48.57143839395126,401.0715381479818,34.17309352377556,15.428967239317643,13.280577635201611,12.667790652907575,2.1483896041160317,0.6127869822940362,2.078389604116032,13.06357763520161,0.6617869822940361
122.50751159142848,-48.51685308334591,204.4356093196127,35.49662371648958,14.543071740220933,13.5145047573667,13.296365057605083,1.0285669828542332,0.2181396997616165,0.9585669828542331,13.2975047573667,0.2671396997616165
122.4069166464169,-48.5506947004049,317.8264981676662,38.649460912748694,12.406857551948612,11.441642106440057,11.239726986721363,0.9652154455085552,0.2019151197186932,0.8952154455085553,11.224642106440056,0.2509151197186932
122.08559190772374,-48.6494784252784,673.6159979523318,37.09140600150342,13.984380637700148,12.850351634299209,12.537958179747296,1.13402900340094,0.3123934545519127,1.0640290034009399,12.633351634299208,0.3613934545519127
122.43376322628062,-48.54257255291693,288.1613834922289,39.039134331341,11.587072550076604,10.70010958020656,10.5233454014273,0.8869629698700443,0.1767641787792602,0.8169629698700442,10.483109580206559,0.2257641787792602
122.0572415527134,-48.65915968153739,705.6017340586329,38.36679190157038,13.488923628037366,12.465540499063442,12.067373572513532,1.023383128973924,0.3981669265499103,0.9533831289739239,12.248540499063441,0.4471669265499103
122.5564593356706,-48.504213972818306,151.73152801519768,39.27681898151178,15.662635473715962,15.24993190121261,14.131895594600175,0.4127035725033519,1.118036306612435,0.34270357250335187,15.03293190121261,1.167036306612435
122.00317145877072,-48.67867652676017,767.2660849444796,42.28731180130255,15.62103522600412,14.029065301690569,13.35344601595722,1.5919699243135508,0.6756192857333492,1.5219699243135507,13.812065301690568,0.7246192857333491
122.29327582657812,-48.58682519969304,444.48936223331714,39.53892195013136,14.862621287146736,14.05127254968441,13.697651254883574,0.8113487374623247,0.3536212948008366,0.7413487374623247,13.83427254968441,0.4026212948008366
122.07505912717671,-48.65695912182052,687.9956904000567,42.907258395057255,13.26920639411608,12.10678968047144,11.724767719532355,1.1624167136446406,0.3820219609390847,1.0924167136446405,11.88978968047144,0.4310219609390847
121.93019674501836,-48.70180112411871,848.3993305187264,43.2328268192179,12.798153882495406,11.67213248189354,11.209972509629974,1.126021400601866,0.4621599722635654,1.056021400601866,11.45513248189354,0.5111599722635654
121.86504708184022,-48.72145213150424,920.1730681778372,42.78470238640136,14.784731012270232,14.458769369266951,14.975299940852686,0.3259616430032803,-0.5165305715857347,0.2559616430032803,14.241769369266951,-0.4675305715857347
122.58628770428248,-48.498627173023664,120.9888401765708,44.50046357351155,16.272671089848707,15.402762368028991,13.574781084099564,0.8699087218197157,1.827981283929427,0.7999087218197156,15.18576236802899,1.8769812839294269
122.38505315560232,-48.564273027404354,346.49633379985136,47.903473573918795,12.25008103365552,11.380923730699331,11.11476432029945,0.8691573029561894,0.2661594103998812,0.7991573029561894,11.16392373069933,0.3151594103998812
121.82413514628114,-48.73848532536145,968.2283694051464,49.00695867894319,14.852725470367744,13.96624140950862,14.11780834873437,0.8864840608591251,-0.1515669392257503,0.8164840608591251,13.749241409508619,-0.1025669392257503
