x,y,raw_flux,red_mag,R_mag
1000.0928288790708,136.80134236818589,2778.956119605141,14.04064051772902,13.941240517729021
257.16640189296965,140.7844497238091,5802.4947194083115,13.241307856028104,13.141907856028105
667.2577133627018,138.7846456110832,1403.6677007215962,14.782183974175613,14.682783974175614
764.3096838179933,138.92398298998825,1937.5226477011438,14.432227771578408,14.332827771578408
58.622137776042216,140.38037425498388,3246.591840898018,13.871775508568781,13.772375508568782
796.7932889137713,140.04003126020737,2648.490364545234,14.09284874759161,13.99344874759161
809.3355298679495,144.0838667899004,5411.303794782389,13.317089950155124,13.217689950155124
1027.263340313318,143.5534609771854,59603.43643057206,10.71216649159345,10.612766491593451
23.288064346604024,141.20938817010875,3859.512693173866,13.684013556825771,13.584613556825772
565.4565971305246,142.47513414501802,28587.172499725246,11.509916735067739,11.41051673506774
828.0162326609949,144.55036815179722,5898.750212179386,13.223444725836647,13.124044725836647
1040.4185199978208,149.6044346841809,58602.21234059238,10.730559711423838,10.63115971142384
447.53675865643396,144.03084929878116,327.7881417422557,16.361361645206976,16.261961645206977
510.74915586011105,172.39524105511163,3344470.376422465,6.339526356890211,6.240126356890211
17.822671502523235,148.11970545416807,1320.8710471557881,14.848193688863567,14.748793688863568
474.9640258552602,151.48289176481572,40289.877653043906,11.137354869312077,11.037954869312077
70.89125398169291,152.05400130960405,5818.470014608623,13.238322739438598,13.138922739438598
369.57052921643526,158.0948627211856,101316.34695774512,10.136145934357138,10.036745934357139
454.7401190547935,150.63546994223847,12016.675517199714,12.450883905261142,12.351483905261142
354.40730429310884,150.9788634058713,94099.65920830338,10.216374614299596,10.116974614299597
951.1574347708292,152.62539436906007,1715.9115223929127,14.56410751439801,14.464707514398011
571.2232481728877,157.25272026206804,30850.706138610967,11.427181968257468,11.327781968257469
773.3488230824311,162.37982437962216,12653.484329933808,12.394819411791234,12.295419411791235
678.6160700985886,158.8979230603412,6816.173259168739,13.066493187873863,12.967093187873864
703.8553841767508,156.88119932993988,-837.4612639090501,,
106.63105271666197,156.92139977450552,4058.3385362970585,13.629474060889635,13.530074060889635
825.1941196351097,158.69562655423385,6520.397373157945,13.11465958130397,13.01525958130397
867.3232115977148,163.3266892554863,3720.5788395281515,13.72381846145549,13.624418461455491
249.54785693142955,162.28371778860244,4387.00052277682,13.54492552537424,13.44552552537424
1041.507214796738,162.34248683251607,50134.5645867123,10.900001622035713,10.800601622035714
267.5041465396805,163.26150358241296,1430.0725041517971,14.761949599282595,14.662549599282595
322.02574290068156,165.56335970121276,3314.650735045667,13.849250306980899,13.7498503069809
464.19012156022967,177.2659435999417,82157.26416378739,10.363729818699897,10.264329818699897
728.22784255921,165.9172989700419,2206.7382025003353,14.290967707086537,14.191567707086538
757.9085491429072,165.6035658475769,11047.171550741805,12.542216995295865,12.442816995295866
296.5969970742795,165.2668244124863,-1101.4042109532147,,
340.06038004946834,168.24254146546093,3936.139542948354,13.66266852446319,13.56326852446319
636.9382144831582,167.1748223157971,28934.095612229255,11.496819960148391,11.397419960148392
671.173849348422,167.99199193763445,7649.533241475134,12.941257400216355,12.841857400216355
740.0440689405988,165.91091952401345,3869.9195577967007,13.681089896675905,13.581689896675906
447.5960809440906,170.2838290484956,71842.2906559154,10.509394312906267,10.409994312906267
167.08792189516925,168.69610271002105,41700.19842134202,11.099999437081614,11.000599437081615
1017.5855066713087,170.28335536581923,12905.08142288027,12.373442868240057,12.274042868240057
1001.3474977506285,180.73902770588379,24883.25323659288,11.660576842287128,11.561176842287129
26.479092933496354,172.4998943679241,3891.8535179727764,13.674953526071816,13.575553526071817
1034.7474731642624,171.79346966021959,6773.845734436947,13.07325648595107,12.973856485951071
630.0824306203754,175.22884823542813,60826.334342881346,10.690115628783637,10.590715628783638
128.9957907520973,179.0717666175034,31407.144702772173,11.407773602111778,11.308373602111779
409.43461354201145,174.42377104287323,-1064.1901829527085,,
169.27737255704056,180.85340487552375,43087.85011199543,11.064457677500892,10.965057677500893
887.6018901002518,178.2071943028531,739.3589887967739,15.478206347765633,15.378806347765634
817.7223557348472,178.4538973513233,4218.497864209739,13.587450156859319,13.48805015685932
833.1713809855428,177.9377086000031,2775.52002112373,14.041983829647464,13.942583829647464
154.3760038992337,180.72118112270073,42071.29926031892,11.090379930129576,10.990979930129576
