x,y,raw_flux,blue_mag,B_mag
629.8965314424751,175.16217912560393,57239.55995955038,10.920910588891267,11.443260588891267
128.91359325645396,179.0693640963792,19880.685752239482,12.069072903309584,12.591422903309583
409.0993448924722,174.42314999972865,-2673.0637192548475,,
169.19688623586998,180.85224609032505,59038.12726316448,10.88731987267181,11.40966987267181
887.6788127942037,178.1145439192634,2265.198164845927,14.42738580205508,14.949735802055079
817.6166612728169,178.2948818371475,2584.1200684550913,14.284369582745917,14.806719582745917
832.954140594864,178.08758121347512,3068.925817842447,14.097685327878718,14.620035327878718
154.2976578186684,180.9059605012852,58385.6251147858,10.899386468804247,11.421736468804246
721.7747562595662,180.34646043351736,3655.6323648415596,13.907745020675044,14.430095020675044
237.1930341747958,182.99979039174238,9605.412780497521,12.858861222690019,13.381211222690018
781.9669361363121,180.42153174477642,2254.2743159045576,14.43263439752214,14.95498439752214
253.61592740527112,182.07062209420346,9226.53813762138,12.902554351764461,13.42490435176446
639.1435703536145,187.13894272218573,53288.8696779561,10.998560033775798,11.520910033775797
35.690753863162605,182.24633444381055,2129.567331826894,14.49442286488092,15.01677286488092
430.28888411085757,187.05549621681263,30700.80716567782,11.597276820291476,12.119626820291476
912.3574203515839,183.01436372185498,-798.109628256002,,
982.1762716338635,186.4283676831962,16958.85770870132,12.241659814084777,12.764009814084776
614.1829075537902,188.273785904066,16642.73383535177,12.262089635748184,12.784439635748184
27.719616909545298,188.006011972331,4608.309470158634,13.65629721393315,14.17864721393315
92.96436692871234,186.75437878715616,-317.00094851169456,,
380.8519415440363,186.41158632341882,-1448.3460869697233,,
967.1033022780152,189.40287934219265,7569.497852524905,13.11748362956493,13.63983362956493
75.0474283422804,188.3889380388409,573.9784550926988,15.917912327363439,16.44026232736344
324.7509771231453,187.65987812833023,300.45443673054604,16.620704751062142,17.14305475106214
578.5730143323638,192.94101172520658,20420.79250770206,12.039969823450116,12.562319823450116
733.3146386577621,190.70275037981912,5173.807207595451,13.530625701087235,14.052975701087234
18.512960296000806,193.61330174931803,4622.982397973112,13.65284570517322,14.17519570517322
304.69448698021046,196.0848707105789,1832.2997522398161,14.657659997638163,15.180009997638162
321.43846821634526,192.0200196055405,1654.3276312404696,14.76859749591699,15.29094749591699
623.9885993921116,194.3451200068232,58101.749017322116,10.904678289812722,11.427028289812721
2.582398531930072,196.76258833713243,3264.672780848012,14.030552159021681,14.55290215902168
919.4261052993779,193.5616435948119,-1073.365965594586,,
234.60753893775023,197.6168172336779,8386.918471006906,13.006145251646121,13.52849525164612
631.0376687752621,195.4325723654487,58086.528509753734,10.904962749769751,11.42731274976975
488.7452017297917,201.54464057599955,17663.15365424185,12.197480687479993,12.719830687479993
561.7870136405602,196.48324908163093,19176.949200714313,12.108202510293616,12.630552510293615
136.33218308975177,202.73437241715655,5095.876178964832,13.547104137716135,14.069454137716134
436.6533941040073,199.67478306190293,31365.47659261627,11.574021577461103,12.096371577461102
745.5366583193744,202.047909644754,3282.394754437993,14.024674280036237,14.547024280036236
185.43149618458085,200.40875652483277,-1026.9973870236743,,
602.4037668565134,205.68444049990796,4338.108021889522,13.721900399716343,14.244250399716343
880.5893771345726,201.7670378560288,3132.2021209248073,14.075526856575003,14.597876856575002
860.0961655646757,205.6285078721473,9132.499924997355,12.913677111537627,13.436027111537626
983.3996778316442,204.6299537184865,4327.963121358403,13.724442426120188,14.246792426120187
416.04081278034124,203.05696000623658,16537.51216366227,12.268975863261355,12.791325863261354
1073.2434325912993,203.2866076233595,-1187.0504354398704,,
352.7846451587335,204.8048804533961,557.331823951307,15.949866699290268,16.472216699290268
807.2253550757619,204.8869324715702,1529.8188594350813,14.853551278448489,15.375901278448488
401.64536832244085,206.26555733214454,567.9959490272149,15.9292882090452,16.4516382090452
469.95916012628965,206.2380436842719,8303.418087015156,13.017009040531887,13.539359040531886
515.7310784595562,208.68742732476366,10747.77263002329,12.736855129019837,13.259205129019836
201.76127524870955,207.44659849647647,2220.657220365509,14.44894748927074,14.97129748927074
454.54480712144147,213.23041706174644,3311.132166464432,14.015210014064499,14.537560014064498
731.2815724814994,210.0410522482822,2720.729790027317,14.228437775194996,14.750787775194995
1049.6466931448329,208.93214141335764,-1997.6326358738943,,
52.89626728488067,209.3001577582346,652.5393894755209,15.778634474132279,16.300984474132278
122.76894918393225,208.346357306673,5279.646776973147,13.50863913483272,14.03098913483272
91.90019099242203,212.98434950851393,-495.9352288686837,,
381.19208312547374,212.36741705364702,-418.22315954849387,,
817.5069685888863,212.34329242132577,2559.446810592792,14.294786033219196,14.817136033219196
60.34311628925778,214.91198181893103,250.86360591457026,16.816557153506395,17.338907153506394
502.4432720319797,214.81999770205894,8548.228345128953,12.985461017911264,13.507811017911264
